id;cie10;nombre;descripcion;fechaRegistro;estadoReg;edadFin;edadIni;flagSivigila;habilitadoMipres
11359;Y027;Agresion por empujar o colocar a la victima delante de objeto en movimiento, granja;Agresion por empujar o colocar a la victima delante de objeto en movimiento, granja;19/07/2024;A;1;100;A;1
11360;Y028;Agresion por empujar o colocar a la victima delante de objeto en movimiento, otro lugar especificado;Agresion por empujar o colocar a la victima delante de objeto en movimiento, otro lugar especificado;19/07/2024;A;1;100;A;1
11361;Y029;Agresion por empujar o colocar a la victima delante de objeto en movimiento, lugar no especificado;Agresion por empujar o colocar a la victima delante de objeto en movimiento, lugar no especificado;19/07/2024;A;1;100;A;1
11362;Y030;Agresion por colision de vehiculo de motor, vivienda;Agresion por colision de vehiculo de motor, vivienda;19/07/2024;A;1;100;A;1
11363;Y031;Agresion por colision de vehiculo de motor, institucion residencial;Agresion por colision de vehiculo de motor, institucion residencial;19/07/2024;A;1;100;A;1
11364;Y032;Agresion por colision de vehiculo de motor, escuelas, otras instituciones y areas administrativas  publicas;Agresion por colision de vehiculo de motor, escuelas, otras instituciones y areas administrativas  publicas;19/07/2024;A;1;100;A;1
11365;Y033;Agresion por colision de vehiculo de motor, areas de deporte y atletismo;Agresion por colision de vehiculo de motor, areas de deporte y atletismo;19/07/2024;A;1;100;A;1
11366;Y034;Agresion por colision de vehiculo de motor, calles y carreteras;Agresion por colision de vehiculo de motor, calles y carreteras;19/07/2024;A;1;100;A;1
11367;Y035;Agresion por colision de vehiculo de motor, comercio y area de servicios;Agresion por colision de vehiculo de motor, comercio y area de servicios;19/07/2024;A;1;100;A;1
11368;Y036;Agresion por colision de vehiculo de motor, area industrial y de la construccion;Agresion por colision de vehiculo de motor, area industrial y de la construccion;19/07/2024;A;1;100;A;1
11369;Y037;Agresion por colision de vehiculo de motor, granja;Agresion por colision de vehiculo de motor, granja;19/07/2024;A;1;100;A;1
11370;Y038;Agresion por colision de vehiculo de motor, otro lugar especificado;Agresion por colision de vehiculo de motor, otro lugar especificado;19/07/2024;A;1;100;A;1
11371;Y039;Agresion por colision de vehiculo de motor, lugar no especificado;Agresion por colision de vehiculo de motor, lugar no especificado;19/07/2024;A;1;100;A;1
11372;Y040;Agresion con fuerza corporal, vivienda;Agresion con fuerza corporal, vivienda;19/07/2024;A;1;100;A;1
11373;Y041;Agresion con fuerza corporal, institucion residencial;Agresion con fuerza corporal, institucion residencial;19/07/2024;A;1;100;A;1
11374;Y042;Agresion con fuerza corporal, escuelas, otras instituciones y areas administrativas publicas;Agresion con fuerza corporal, escuelas, otras instituciones y areas administrativas publicas;19/07/2024;A;1;100;A;1
11375;Y043;Agresion con fuerza corporal, areas de deporte y atletismo;Agresion con fuerza corporal, areas de deporte y atletismo;19/07/2024;A;1;100;A;1
11376;Y044;Agresion con fuerza corporal, calles y carreteras;Agresion con fuerza corporal, calles y carreteras;19/07/2024;A;1;100;A;1
11377;Y045;Agresion con fuerza corporal, comercio y area de servicios;Agresion con fuerza corporal, comercio y area de servicios;19/07/2024;A;1;100;A;1
11378;Y046;Agresion con fuerza corporal, area industrial y de la construccion;Agresion con fuerza corporal, area industrial y de la construccion;19/07/2024;A;1;100;A;1
11379;Y047;Agresion con fuerza corporal, granja;Agresion con fuerza corporal, granja;19/07/2024;A;1;100;A;1
11380;Y048;Agresion con fuerza corporal, otro lugar especificado;Agresion con fuerza corporal, otro lugar especificado;19/07/2024;A;1;100;A;1
11381;Y049;Agresion con fuerza corporal, lugar no especificado;Agresion con fuerza corporal, lugar no especificado;19/07/2024;A;1;100;A;1
11382;Y050;Agresion sexual con fuerza corporal, vivienda;Agresion sexual con fuerza corporal, vivienda;19/07/2024;A;1;100;A;1
11383;Y051;Agresion sexual con fuerza corporal, institucion residencial;Agresion sexual con fuerza corporal, institucion residencial;19/07/2024;A;1;100;A;1
11384;Y052;Agresion sexual con fuerza corporal, escuelas, otras instituciones y areas administrativas  publicas;Agresion sexual con fuerza corporal, escuelas, otras instituciones y areas administrativas  publicas;19/07/2024;A;1;100;A;1
11385;Y053;Agresion sexual con fuerza corporal, areas de deporte y atletismo;Agresion sexual con fuerza corporal, areas de deporte y atletismo;19/07/2024;A;1;100;A;1
11386;Y054;Agresion sexual con fuerza corporal, calles y carreteras;Agresion sexual con fuerza corporal, calles y carreteras;19/07/2024;A;1;100;A;1
11387;Y055;Agresion sexual con fuerza corporal, comercio y area de servicios;Agresion sexual con fuerza corporal, comercio y area de servicios;19/07/2024;A;1;100;A;1
11388;Y056;Agresion sexual con fuerza corporal, area industrial y de la construccion;Agresion sexual con fuerza corporal, area industrial y de la construccion;19/07/2024;A;1;100;A;1
11389;Y057;Agresion sexual con fuerza corporal, granja;Agresion sexual con fuerza corporal, granja;19/07/2024;A;1;100;A;1
11390;Y058;Agresion sexual con fuerza corporal, otro lugar especificado;Agresion sexual con fuerza corporal, otro lugar especificado;19/07/2024;A;1;100;A;1
11391;Y059;Agresion sexual con fuerza corporal, lugar no especificado;Agresion sexual con fuerza corporal, lugar no especificado;19/07/2024;A;1;100;A;1
11392;Y060;Negligencia y abandono por esposo o pareja;Negligencia y abandono por esposo o pareja;19/07/2024;A;1;100;A;1
11393;Y061;Negligencia y abandono por padre o madre;Negligencia y abandono por padre o madre;19/07/2024;A;1;100;A;1
11394;Y062;Negligencia y abandono por conocido o amigo;Negligencia y abandono por conocido o amigo;19/07/2024;A;1;100;A;1
11395;Y068;Negligencia y abandono por otra persona especificada;Negligencia y abandono por otra persona especificada;19/07/2024;A;1;100;A;1
11396;Y069;Negligencia y abandono por persona no especificada;Negligencia y abandono por persona no especificada;19/07/2024;A;1;100;A;1
11397;Y070;Otros maltratos por esposo o pareja;Otros maltratos por esposo o pareja;19/07/2024;A;1;100;A;1
11398;Y071;Otros maltratos por padre o madre;Otros maltratos por padre o madre;19/07/2024;A;1;100;A;1
11399;Y072;Otros maltratos por conocido o amigo;Otros maltratos por conocido o amigo;19/07/2024;A;1;100;A;1
11400;Y073;Otros maltratos por autoridades oficiales;Otros maltratos por autoridades oficiales;19/07/2024;A;1;100;A;1
11401;Y078;Otros maltratos por otra persona especificada;Otros maltratos por otra persona especificada;19/07/2024;A;1;100;A;1
11402;Y079;Otros maltratos por persona no especificada;Otros maltratos por persona no especificada;19/07/2024;A;1;100;A;1
11403;Y080;Agresion por otros medios especificados, vivienda;Agresion por otros medios especificados, vivienda;19/07/2024;A;1;100;A;1
11404;Y081;Agresion por otros medios especificados, institucion residencial;Agresion por otros medios especificados, institucion residencial;19/07/2024;A;1;100;A;1
11405;Y082;Agresion por otros medios especificados, escuelas, otras instituciones y areas administrativas publicas;Agresion por otros medios especificados, escuelas, otras instituciones y areas administrativas publicas;19/07/2024;A;1;100;A;1
11406;Y083;Agresion por otros medios especificados, areas de deporte y atletismo;Agresion por otros medios especificados, areas de deporte y atletismo;19/07/2024;A;1;100;A;1
11407;Y084;Agresion por otros medios especificados, calles y carreteras;Agresion por otros medios especificados, calles y carreteras;19/07/2024;A;1;100;A;1
11408;Y085;Agresion por otros medios especificados, comercio y area de servicios;Agresion por otros medios especificados, comercio y area de servicios;19/07/2024;A;1;100;A;1
11409;Y086;Agresion por otros medios especificados, area industrial y de la construccion;Agresion por otros medios especificados, area industrial y de la construccion;19/07/2024;A;1;100;A;1
11410;Y087;Agresion por otros medios especificados, granja;Agresion por otros medios especificados, granja;19/07/2024;A;1;100;A;1
11411;Y088;Agresion por otros medios especificados, otro lugar especificado;Agresion por otros medios especificados, otro lugar especificado;19/07/2024;A;1;100;A;1
11412;Y089;Agresion por otros medios especificados, lugar no especificado;Agresion por otros medios especificados, lugar no especificado;19/07/2024;A;1;100;A;1
11413;Y090;Agresion por medios no especificados, vivienda;Agresion por medios no especificados, vivienda;19/07/2024;A;1;100;A;1
11414;Y091;Agresion por medios no especificados, institucion residencial;Agresion por medios no especificados, institucion residencial;19/07/2024;A;1;100;A;1
11415;Y092;Agresion por medios no especificados, escuelas, otras instituciones y areas administrativas publicas;Agresion por medios no especificados, escuelas, otras instituciones y areas administrativas publicas;19/07/2024;A;1;100;A;1
11416;Y093;Agresion por medios no especificados, areas de deporte y atletismo;Agresion por medios no especificados, areas de deporte y atletismo;19/07/2024;A;1;100;A;1
11417;Y094;Agresion por medios no especificados, calles y carreteras;Agresion por medios no especificados, calles y carreteras;19/07/2024;A;1;100;A;1
11418;Y095;Agresion por medios no especificados, comercio y area de servicios;Agresion por medios no especificados, comercio y area de servicios;19/07/2024;A;1;100;A;1
11419;Y096;Agresion por medios no especificados, area industrial y de la construccion;Agresion por medios no especificados, area industrial y de la construccion;19/07/2024;A;1;100;A;1
11420;Y097;Agresion por medios no especificados, granja;Agresion por medios no especificados, granja;19/07/2024;A;1;100;A;1
11421;Y098;Agresion por medios no especificados, otro lugar especificado;Agresion por medios no especificados, otro lugar especificado;19/07/2024;A;1;100;A;1
11422;Y099;Agresion por medios no especificados, lugar no especificado;Agresion por medios no especificados, lugar no especificado;19/07/2024;A;1;100;A;1
11423;Y100;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, vivienda;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, vivienda;19/07/2024;A;1;100;A;1
11424;Y101;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, institucion residencial;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, institucion residencial;19/07/2024;A;1;100;A;1
11425;Y102;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, escuelas, otras instituciones y areas administrativas publicas;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, escuelas, otras instituciones y areas administrativas publicas;19/07/2024;A;1;100;A;1
11426;Y103;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, areas de deporte y atletismo;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, areas de deporte y atletismo;19/07/2024;A;1;100;A;1
11427;Y104;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, calles y carreteras;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, calles y carreteras;19/07/2024;A;1;100;A;1
11428;Y105;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, comercio y area de servicios;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, comercio y area de servicios;19/07/2024;A;1;100;A;1
11429;Y106;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, area industrial y de la construccion;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, area industrial y de la construccion;19/07/2024;A;1;100;A;1
11430;Y107;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, granja;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, granja;19/07/2024;A;1;100;A;1
11431;Y108;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, otro lugar especificado;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, otro lugar especificado;19/07/2024;A;1;100;A;1
11432;Y109;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, lugar no especificado;Envenenamiento por, y exposicion a analgesicos no narcoticos, antipireticos y antirreumaticos, de intencion no determinada, lugar no especificado;19/07/2024;A;1;100;A;1
11433;Y110;Envenenamiento por, y exposicion a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotropicas, no clasificadas en otra parte, de intencion no determinada, vivienda;Envenenamiento por, y exposicion a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotropicas, no clasificadas en otra parte, de intencion no determinada, vivienda;19/07/2024;A;1;100;A;1
